Unnamed: 0,lon,lat,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,main_type,capacity,price,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
4070,-122.3979684,47.69044499,8667,358671,0,350,Sunny Hill,Sunny Hill,3127 NW 85TH ST,98117,Seattle,(206) 778-8941,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3508,-122.3764098,47.6900311,7507,357511,0,350,Safeway Store #1143 - Grocery,Safeway  #1143,8340 15TH AVE NW,98117,Seattle,,Grocery Store-no seating,II,grocery,38.68339436083043,18.75,PR0076674,SAFEWAY  #1143,STARBUCKS,Y,"8340 15TH AV NW
"
4117,-122.3335775,47.59217444,8777,358781,0,350,T-Mobile- Rolling Roof Refreshments M118,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3811,-122.3862169,47.58153996,8138,358142,0,350,Soprano'S Antico,Soprano'S Antico,2348 CALIFORNIA AVE SW,98116,Seattle,(206) 375-8392,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
4699,-122.2901321,47.68923394,9905,359909,0,350,Wedgwood Broiler,Wedgwood Broiler,8230 35TH AVE NE,98115,Seattle,(206) 523-1115,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
2634,-122.27071,47.52449,5656,355658,0,350,Mo Carne & Waffles@ 900 1St Ave S,Mo Carne & Waffles (Kc729),8825 RAINIER AVE S,98118,Seattle,(206) 941-8388,Mobile Food Unit,II,quick service,15.611973826245231,20.0, , , , ," 
"
3568,-122.3287726,47.58367295,7669,357673,0,350,Sandhu Arco Am/Pm Mini Mart,Sandhu Arco Am/Pm Mini Mart,2200 4TH AVE S,98134,Seattle,(206) 624-2697,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1318,-122.2910452,47.66862659,2769,352771,0,350,Ebb & Company,Ebb & Company,3404 NE 55TH ST,98105,Seattle,(206) 370-0226,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
4198,-122.36277,47.55169,8933,358937,0,350,Taqueria La Pasadita (Kc727),Taqueria La Pasadita (Kc727),5604 DELRIDGE WAY SW,98106,Seattle,(253) 652-4305,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
2487,-122.3177369,47.61371532,5266,355268,0,350,Marmite,Marmite,1424 11TH AVE #A,98122,Seattle,(206) 588-9728,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1996,-122.3777684,47.56171267,4314,354316,0,350,Jet City Beignet,Jet City Beignet,4611 36TH AVE SW,98126,Seattle,(206) 900-6803,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
1525,-122.3052118,47.56003202,3232,353234,0,350,Fou Lee Market,Fou Lee Market,2050 S COLUMBIAN WAY,98108,Seattle,(206) 354-4866,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3109,-122.3177045,47.66729264,6584,356587,0,350,Pizza Pi Vegan,Pizza Pi Vegan,5301 ROOSEVELT WAY NE,98105,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3174,-122.3437261,47.68348328,6712,356716,0,350,Puget Community Markets - Deli,Pcc Community Markets,7504 AURORA AVE N,98103,Seattle,(206) 547-1222,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3384,-122.34854,47.61652229,7195,357199,0,350,Rite Aid #5218,Rite Aid #5218,2603 3RD AVE,98121,Seattle,(503) 685-6636,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
286,-122.3545801,47.62250374,583,350585,0,350,Arena At Seattle Center- Main Concourse Portable 5,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Mobile Food Unit,I,quick service,15.611973826245231,20.0, , , , ," 
"
1779,-122.3315931,47.59543814,3774,353776,0,350,Hawker  Bar #1 /Qwest Field /   P-211,Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,I,quick service,15.611973826245231,20.0, , , , ," 
"
3963,-122.3254711,47.67984148,8427,358431,0,350,Starbucks Coffee #389,Starbucks Coffee #389,7100 E GREENLAKE DR N,98115,Seattle,(206) 453-9298,Seating 13-50,II,restaurant,27.0,34.25,PR0044279,STARBUCKS COFFEE #389,STARBUCKS,Y,"7100 E GREENLAKE DR N
"
3795,-122.3043997,47.67590884,8108,358112,0,350,Sod House Bakery; Llc,Sod House Bakery; Llc,2114 NE 65TH ST,98115,Seattle,(425) 220-1233,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
4377,-122.3171103,47.61065533,9258,359262,0,350,Thrive @ Seattle U,Thrive @ Seattle U,901 12TH AVE,98122,Seattle,(425) 213-6657,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
4797,-122.3159966,47.6064695,10107,360111,0,350,Wood Shop Bbq @ Route 206-485-7381,Wood Shop Bbq,2513 S JACKSON ST,98144,Seattle,(206) 485-7381,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
4291,-122.3771835,47.52277155,9121,359125,0,350,The Birdhouse,The Birdhouse,3509 SW HENDERSON ST,98126,Seattle,(206) 790-7126,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
4272,-122.3361679,47.61999048,9095,359099,0,350,Thai Thani Kitchen,Thai Thani Kitchen,201 BOREN AVE N,98109,Seattle,(206) 624-1485,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
820,-122.3212603,47.61424903,1691,351693,0,350,Capitol Cider,Capitol Cider,818 E PIKE ST,98122,Seattle,(206) 718-3739,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1755,-122.3259723,47.59734064,3736,353738,0,350,Happy Lamb Hot Pot,Happy Lamb Hot Pot,609 S WELLER ST #2F,98104,Seattle,(573) 289-7432,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
4470,-122.3431224,47.61037336,9471,359475,0,350,Turkish Delight,Turkish Delight,1930 PIKE PL,98101,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1059,-122.3396858,47.60605403,2201,352203,0,350,Copperworks Distilling Company/ Tasting Room / Variance,Copperworks Distilling Company,1250 ALASKAN WAY,98101,Seattle,(206) 504-7604,Limited Food Services,,quick service,15.611973826245231,20.0, , , , ," 
"
4137,-122.2809844,47.53775859,8824,358828,0,350,Taco Street,Taco Street,7136 MARTIN LUTHER KING JR WAY S #102,98118,Seattle,(206) 276-2379,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1883,-122.353554,47.51420942,3985,353987,0,350,Hung Long Market - Meat/Seafood,Hung Long Market,9988 15TH AVE SW,98146,Seattle,,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
55,-122.3704303,47.66315564,84,350086,0,350,7-Eleven #32945H,7-Eleven #32945H,999 NW LEARY WAY,98107,Seattle,(972) 828-6927,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2291,-122.3336715,47.57876181,4940,354942,0,350,Lish; Inc,Lish; Inc,2730 1ST AVE S,98134,Seattle,(603) 369-1684,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
3490,-122.3857677,47.57984506,7443,357447,0,350,Safeway #2932 - Bakery,Safeway  #2932,2622 CALIFORNIA AVE SW,98116,Seattle,(425) 201-6418,Bakery-no seating,II,quick service,15.611973826245231,20.0, , , , ," 
"
1955,-122.3456154,47.72003653,4192,354194,0,350,Jack In The Box #8350,Jack In The Box #8350,12515 AURORA AVE N,98133,Seattle,(425) 285-9106,Seating 13-50,III,restaurant,27.0,34.25,PR0068934,JACK IN THE BOX #8350,JACK IN THE BOX,Y,"12505 AURORA AV N
"
3655,-122.2812871,47.62695797,7812,357816,0,350,Seattle Tennis Club,Seattle Tennis Club,922 MCGILVRA BL E,98112,Seattle,(206) 324-3200,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
407,-122.3765139,47.66732155,821,350823,0,350,Ballard Brothers Seafood & Burgers & Taco Mamas,Ballard Brothers Seafood & Burgers,5305 15TH AVE NW,98107,Seattle,,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
4067,-122.4122175,47.57845516,8660,358664,0,350,Sun Fish #2 Inc,Sun Fish #2 Inc,2800 ALKI AVE SW,98116,Seattle,(206) 938-4112,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
4640,-122.3206867,47.62349296,9777,359781,0,350,Vivace Espresso Bar,Vivace Espresso Bar,530 BROADWAY AVE E,98102,Seattle,(206) 860-5869,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
4319,-122.3403787,47.60989094,9163,359167,0,350,The Hart And The Hunter,The Hart And The Hunter,111 PINE ST,98101,Seattle,(206) 596-0600,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
4147,-122.3414141,47.46618475,8843,358847,0,350,Tacos Jennyfers @ 2201 W Commodore Way,Tacos Jennyfers,462 N 36TH ST #107,98103,Seattle,(206) 653-6081,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
867,-122.34562,47.61153,1790,351792,0,350,Cedar & Spokes Coffee & Bar,Cedar & Spokes Coffee & Bar,2125 WESTERN AVE STE 100,98121,Seattle,(214) 558-1997,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
4707,-122.3536881,47.66853223,9919,359923,0,350,West Entry Coffee Kiosk,Woodland Park Zoo,5500 PHINNEY AVE N,98103,Seattle,(206) 545-2042,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
2768,-122.3591102,47.62403394,5908,355911,0,350,Nielsen'S Pastries,Nielsen'S Pastries,520 2ND AVE W STE A,98119,Seattle,(206) 384-6906,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
149,-122.3333,47.59389,316,350318,0,350,Al'S Gourmet - Dteh034 / 1029 Occidental,Al'S Gourmet Sausage Dteh - 034,170 KING ST,98104,Seattle,(206) 551-2399,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
1150,-122.3394054,47.61556381,2441,352443,0,350,Deep Dive,Deep Dive,620 LENORA ST,98121,Seattle,(206) 401-5057,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
4340,-122.36272,47.55167,9196,359200,0,350,The Roll Pod,The Roll Pod,360 CORPORATE DR N,98188,Seattle,(425) 553-6553,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
3170,-122.3761773,47.52074613,6704,356708,0,350,Psk Inc,Psk Inc,9200 35TH AVE SW,98126,Seattle,(253) 796-7169,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
4191,-122.1927856,47.28879396,8915,358919,0,350,Taqueria El Ranchero Llc #2 @ 21641 Renton Maple Valley Rd,Taqueria El Ranchero Llc #2,7300 RAINIER AVE S,98118,Seattle,(206) 578-8885,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
235,-122.282935,47.539304,466,350468,0,350,Ambrosia,Ambrosia,6951 M L KING JR WAY S STE 110,98118,Seattle,(206) 604-2578,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
3887,-122.3358881,47.60725056,8252,358256,0,350,Stabucks Coffee #15719,Stabucks Coffee #15719,1201 3RD AVE,98101,Seattle,(206) 318-6482,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
3196,-122.3357261,47.44180267,6756,356760,0,350,Qfc #805 Seafood,Qfc #805,17847 1ST AVE S,98148,Seattle,,Meat/Sea Food,III,grocery,38.68339436083043,18.75,PR0076597,QFC #805,STARBUCKS,Y,"17847 1ST AV S
"
3133,-122.3388625,47.61435482,6628,356631,0,350,Poke Alice #2,Poke Alice #2,2001 6TH AVE,98121,Seattle,(206) 595-1273,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
835,-122.3415069,47.60609814,1729,351731,0,350,Carousel Shopper Snack Bar,Great Western Pacific,1301 ALASKAN WAY,98101,Seattle,(206) 623-3500,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3707,-122.2583159,47.4868818,7905,357909,0,350,Shell Mlk,Mlk Shell,12911 M L KING JR WAY S,98178,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
4212,-122.3134385,47.66232626,8972,358976,0,350,Target Store T-3286,Target Store T-3286,4535 UNIVERSITY WAY NE,98105,Seattle,(612) 761-4947,Grocery Store-no seating,II,grocery,38.68339436083043,18.75, , , , ," 
"
4696,-122.2901322,47.68155402,9902,359906,0,350,Wedgewood Chevron,Wedgewood Chevron,7300 35TH AVE NE,98115,Seattle,(206) 517-4722,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
4603,-122.3310161,47.60521693,9708,359712,0,350,Via Airlift- F5 Tower,Via Airlift- F5 Tower,801 5TH AVE 39TH FLOOR,98104,Seattle,(206) 258-6844,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3944,-122.2968039,47.57696984,8386,358390,0,350,Starbucks Coffee #3302,Starbucks Coffee #3302,2921 M L KING JR WAY S,98144,Seattle,,Seating 0-12,II,restaurant,6.0,34.25,PR0057200,STARBUCKS COFFEE #3302,STARBUCKS,Y,"2921 M L KING JR WAY S
"
2145,-122.3293896,47.57484992,4636,354638,0,350,Kitimat Seattle Gull,Kitimat Seattle Gull,3215 4TH AVE S,98134,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1969,-122.271494,47.48503832,4236,354238,0,350,Jacksons #631,Jacksons #631,13138 INTERURBAN AVE S,98168,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
4059,-122.3547361,47.67372184,8645,358649,0,350,Sully'S Snowgoose Saloon,Sully'S Snowgoose Saloon,6119 PHINNEY AVE N,98103,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1961,-122.2961822,47.43495909,4207,354209,0,350,Jack In The Box #8428,Jack In The Box #8428,2840 S 188TH ST,98188,Seattle,(858) 571-2561,Seating 51-150,III,restaurant,101.0,34.25,PR0008753,JACK IN THE BOX #8428,JACK IN THE BOX,Y,"2840 S 188TH ST
"
3798,-122.3291483,47.54408499,8111,358115,0,350,Sodo Chicken,Sodo Chicken,6538 4TH AVE S,98108,Seattle,(206) 767-4583,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1104,-122.3272531,47.65284455,2347,352349,0,350,Cuisine Management Llc,Cuisine Management Llc,111 NE NORTHLAKE WAY,98105,Seattle,(425) 641-2090,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2094,-122.2998,47.71101,4503,354505,0,350,Kelly Cannoli; Llc,Kelly Cannoli; Llc,11310 LAKE CITY WAY NE,98125,Seattle,(425) 345-2743,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
148,-122.3323349,47.59845333,315,350317,0,350,Al'S Gourment Sausages @  1029 Occidental,Al'S Gourmet Sausages,170 KING ST,98104,Seattle,,Mobile Food Unit,II,quick service,15.611973826245231,20.0, , , , ," 
"
2197,-122.3100667,47.49638218,4758,354760,0,350,La Rielera  Llc,La Rielera  Llc,11850 DES MOINES MEMORIAL DR S,98168,Seattle,(425) 219-8648,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2474,-122.3408508,47.60909369,5247,355249,0,350,Market Diner,Market Diner,1514 PIKE PL #8,98101,Seattle,(206) 464-1899,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3182,-122.3357261,47.44180267,6727,356731,0,350,Qc #805 - Starbucks,Qfc #805,17847 1ST AVE S,98148,Seattle,,Seating 0-12,II,restaurant,6.0,34.25,PR0076597,QFC #805,STARBUCKS,Y,"17847 1ST AV S
"
4762,-122.33809,47.61797767,10001,360005,0,350,Whole Foods Market - Specialty Cheese,Whole Foods Market,2200 WESTLAKE AVE,98121,Seattle,(425) 467-1001,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
2149,-122.3425539,47.62984063,4649,354651,0,350,Koibito Sushi & Teriyaki,Koibito Sushi & Teriyaki,1201 DEXTER AVE N,98109,Seattle,(206) 319-6387,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1613,-122.3257456,47.55532721,3436,353438,0,350,Georgetown Brewing Company,Georgetown Brewing Company,5200 DENVER AVE S,98108,Seattle,(206) 766-8055,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
4594,-122.2895823,47.68205521,9695,359699,0,350,Veraci Pizza & Pasta,Veraci Pizza & Pasta,7320 35TH AVE NE,98115,Seattle,(206) 525-1813,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3722,-122.3465046,47.61542886,7928,357932,0,350,Shinya Shokudo,Shinya Shokudo,2401 3RD AVE 1211,98121,Seattle,(425) 208-9769,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3749,-122.329059,47.62969085,7994,357998,0,350,Silver Cloud Inn - Grocery,Silver Cloud Inn - Lake Union,1150 FAIRVIEW AVE N,98109,Seattle,,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
4728,-122.3121624,47.61446122,9949,359953,0,350,Westman'S Bagel & Coffee,Westman'S Bagel & Coffee,1509 E MADISON ST #A,98122,Seattle,(509) 388-4146,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2410,-122.3657504,47.6394627,5132,355134,0,350,Macrina Bakery At Mcgraw,Macrina Bakery At Mcgraw,615 W MCGRAW ST,98119,Seattle,(206) 652-0877,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
945,-122.3135126,47.65927824,1983,351985,0,350,Chipotle Mexican Grill #578,Chipotle Mexican Grill #578,4229 UNIVERSITY WAY NE,98105,Seattle,(303) 595-4000,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
201,-122.338127,47.619992,416,350418,0,350,Amazon-Cafe Moby,Amazon-Cafe Moby,202 WESTLAKE AVE N,98109,Seattle,(206) 266-0839,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2656,-122.3614576,47.63218039,5689,355692,0,350,Molly Moon'S Homemade Ice Cream; Llc,Molly Moon'S Homemade Ice Cream; Llc,321 W GALER ST,98119,Seattle,(206) 618-4934,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
4865,-122.3372123,47.61169518,10268,360272,0,350,Zuba; Llc,Zuba; Llc,400 PINE ST STE 3050,98101,Seattle,(206) 257-0857,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1436,-122.3426943,47.62889775,3039,353041,0,350,Facebook Inc- 2Nd Floor,Facebook Inc,1101 DEXTER AVE N,98109,Seattle,(650) 507-5659,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1395,-122.3279482,47.57626069,2930,352932,0,350,Encore Cider Llc / Fall Line Winery Llc / T2 Cellar Llc,Encore Cider/Fall Line Winery/T2 Cellar,2960 4TH AVE S 109,98134,Seattle,(206) 504-6604,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
1401,-122.3279081,47.5509566,2951,352953,0,350,Espresso By Design,Espresso By Design,511 S MEAD ST,98108,Seattle,(206) 768-1061,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
4831,-122.320953,47.613138,10204,360208,0,350,Yummi Sushi @ Qfc #847,Yummi Sushi @ Qfc #847,1401 BROADWAY,98122,Seattle,(469) 213-2595,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1175,-122.3057925,47.66216382,2482,352484,0,350,Delta Delta Delta,Delta Delta Delta,4527 21ST AVE NE,98105,Seattle,(206) 523-1918,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
349,-122.3403884,47.46664896,713,350715,0,350,Australian Pie Co,Australian Pie Co,425 SW 152ND ST,98166,Seattle,(206) 243-4138,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2527,-122.331635,47.5568978,5375,355377,0,350,Mckinstry Blue Dot Bistro,Mckinstry Blue Dot Bistro,5005 3RD AVE S,98134,Seattle,(360) 584-7236,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1041,-122.3408048,47.60914619,2177,352179,0,350,Confectional,Confectional,1530 PIKE PL,98101,Seattle,(206) 742-2949,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2609,-122.375745,47.662781,5606,355608,0,350,Mikes Chili Parlor,Mikes Chili Parlor,1447 NW BALLARD WAY,98107,Seattle,(206) 722-2040,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2652,-122.3642145,47.67616657,5685,355688,0,350,Molly Maguires,Molly Maguires,610 NW 65TH ST,98117,Seattle,(206) 789-9643,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2484,-122.3496302,47.6605434,5259,355261,0,350,Marketime Foods - Grocery,Marketime Foods,4416 FREMONT AVE N,98103,Seattle,(206) 632-8958,Grocery Store-no seating,II,grocery,38.68339436083043,18.75, , , , ," 
"
2903,-122.3165834,47.61803758,6147,356150,0,350,Outer Planet Craft Brewing,Outer Planet Craft Brewing,1812 12TH AVE #100,98122,Seattle,(206) 499-6280,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
1092,-122.3081011,47.6101723,2303,352305,0,350,Crave By Suite J (Kc332) @ 206-618-0073,Crave By Suite J (Kc332),4506 17TH AVE NE,98105,Seattle,(206) 618-0073,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
2481,-122.3536881,47.66853223,5255,355257,0,350,Market Place @ Woodland Park Zoo,Woodland Park Zoo,5500 PHINNEY AVE N,98103,Seattle,(206) 545-2042,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
823,-122.3171103,47.61065533,1694,351696,0,350,Capitol Hill Deli @ Seattle U,Capitol Hill Deli @ Seattle U,901 12TH AVE,98122,Seattle,(425) 213-6657,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
726,-122.3342001,47.60155788,1478,351480,0,350,Cafe D'Arte,Cafe D'Arte,99 YESLER WAY,98104,Seattle,(253) 252-7050,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
4454,-122.290954,47.69041783,9437,359441,0,350,Tropical Berry,Tropical Berry,8507 35TH AVE NE,98115,Seattle,(206) 387-6105,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3604,-122.33872,47.56196,7756,357760,0,350,Seattle Bartending Company Inc,Seattle Bartending Company Inc,4634 E MARGINAL WAY S E-120,98134,Seattle,(425) 405-5499,Caterer,I,others,10.781842783248672,15.0, , , , ," 
"
3854,-122.3507667,47.62395253,8197,358201,0,350,Spectra Mccaw Hall/Allen Room,Spectra....Mccaw Hall,321 MERCER ST,98109,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
4505,-122.2632954,47.52043842,9532,359536,0,350,Umami Kushi Llc,Umami Kushi Llc,9099 SEWARD PARK AVE S,98118,Seattle,(206) 265-1923,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2604,-122.3333457,47.66880665,5598,355600,0,350,Mighty-O Corp,Mighty-O Corp,2110 N 55TH ST,98103,Seattle,(206) 547-0335,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
1843,-122.3281307,47.61483197,3901,353903,0,350,Homegrown,Homegrown,1531 MELROSE AVE,98122,Seattle,(206) 420-3376,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
689,-122.3300531,47.56665911,1417,351419,0,350,Burger Madness,Burger Madness,4117 4TH AVE S,98134,Seattle,(206) 623-3178,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3090,-122.3354328,47.60157961,6544,356547,0,350,Pioneer Square Saloon,Pioneer Square Saloon,73 YESLER WAY,98104,Seattle,(206) 622-5544,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
2764,-122.3249562,47.70618467,5899,355902,0,350,Nhl Ice Center- Concessions,Nhl Seattle Ice Centre,10601 5th AVE NE,98125,Seattle,(206) 730-9946,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
1033,-122.3393854,47.62267008,2163,352165,0,350,Compass One Catering K1 - Amazon Catering,Compass One Catering K1,400 9TH AVE N,98109,Seattle,(704) 328-5090,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
155,-122.3135472,47.65796237,325,350327,0,350,Aladdin Char Burger,Aladdin Char Burger,4135 UNIVERSITY WAY NE,98105,Seattle,(206) 687-0041,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
732,-122.3129077,47.65548443,1487,351489,0,350,Cafe Happy,Cafe Happy,1406 40TH ST,98105,Seattle,(425) 308-8012,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
597,-122.329821,47.64218193,1209,351211,0,350,Blue Ribbon Cooking; Llc,Blue Ribbon Cooking; Llc,2501 FAIRVIEW AVE E,98102,Seattle,,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
3147,-122.3175976,47.65764978,6664,356667,0,350,Portage Bay Cafe,Portage Bay Cafe,4130 ROOSEVELT WAY NE,98105,Seattle,(206) 547-5904,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1699,-122.3335775,47.59217444,3607,353609,0,350,Grill  M136G,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
4138,-122.41084,47.57892,8826,358830,0,350,Tacontainer (Kc941) @ Route 808-352-1779,Tacontainer (Kc941),2738 ALKI AVE SW,98116,Seattle,(808) 352-1779,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
4574,-122.3128555,47.62216185,9636,359640,0,350,Vacilando,Vacilando,405 15TH AVE E,98112,Seattle,(206) 327-0194,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2111,-122.3296518,47.61695062,4572,354574,0,350,Kigo Kitchen,Kigo Kitchen,1730 MINOR AVE STE 101,98101,Seattle,(206) 805-8844,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3457,-122.374903,47.66825883,7378,357382,0,350,Safeway #1477 - Meat/Seafood,Safeway Store #1477,1423 NW MARKET ST,98107,Seattle,(425) 259-3161,Meat/Sea Food,III,grocery,38.68339436083043,18.75,PR0064376,SAFEWAY STORE #1477,STARBUCKS,Y,"1423 NW MARKET ST
"
1651,-122.3559355,47.69032876,3514,353516,0,350,Gorditos,Gorditos,213 N 85TH ST,98103,Seattle,(206) 706-9352,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1454,-122.3341455,47.60819211,3075,353077,0,350,Fairmont Spanish Ball Room,Fairmont Olympic Hotel; Seattle,411 UNIVERSITY ST,98101,Seattle,(206) 621-1700,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
4085,-122.3203331,47.59950819,8708,358712,0,350,Sushi Ave,Sushi Ave,900 S JACKSON ST STE 215,98104,Seattle,(206) 400-6996,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
4706,-122.2881567,47.4655398,9918,359922,0,350,West Coast Petroleum Llc,West Coast Petroleum Llc,15252 PACIFIC HWY S,98188,Seattle,(714) 670-5051,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3230,-122.3492355,47.62049389,6887,356891,0,350,Qfc #881 -  Meat Shop,Qfc #881,500 MERCER ST,98109,Seattle,(206) 622-9740,Meat/Sea Food,III,grocery,38.68339436083043,18.75,PR0076626,QFC #881,STARBUCKS,Y,"500 MERCER ST
"
